,X,P,Termination,Time,Objective,Steam,Bypass Fraction,CH4 Feed
47,0.9500000000000001,1937379,optimal,62.391394206904806,0.4008823096707608,314.4021227667069,0.4080823920506219,1249.9992458983577
48,0.9600000000000001,1447379,maxIterations,368.9537050999934,0.3543667124315106,865.627741612269,0.3542002932745243,1249.1941471238863
49,0.9600000000000001,1517379,AMPL Error,999.0,999.0,999.0,999.0,999.0
50,0.9600000000000001,1587379,maxIterations,478.1590535410214,0.4021309070691242,476.5204842997692,0.32844840221948085,1236.2982414568096
51,0.9600000000000001,1657379,optimal,163.12491384800524,0.3906633384764449,291.5515674826895,0.4325847965656997,1249.9992505341036
52,0.9600000000000001,1727379,AMPL Error,999.0,999.0,999.0,999.0,999.0
53,0.9600000000000001,1797379,optimal,39.295793376048096,0.3935086635020822,296.7727877749884,0.42731514630731865,1249.9992498956813
54,0.9600000000000001,1867379,optimal,53.46110903099179,0.39481969804862344,299.1997730858848,0.4248714382837939,1249.999249578281
55,0.9600000000000001,1937379,AMPL Error,999.0,999.0,999.0,999.0,999.0
56,0.9700000000000001,1447379,AMPL Error,999.0,999.0,999.0,999.0,999.0
57,0.9700000000000001,1517379,maxIterations,373.1766573860077,0.35552082960719394,884.2808764796599,0.34832356351258625,1249.2803422045858
58,0.9700000000000001,1587379,maxIterations,357.17612164095044,0.32669413077575477,286.7930986227907,0.6139253068376881,1249.3222828538785
59,0.9700000000000001,1657379,maxIterations,187.71668759803288,0.4826429374289342,1105.0130723418329,0.0023972027054045835,1192.365609903551
60,0.9700000000000001,1727379,maxIterations,331.8394217999885,0.3394923565252253,410.06108727238166,0.7842047546737723,1248.4838934754964
61,0.9700000000000001,1797379,AMPL Error,999.0,999.0,999.0,999.0,999.0
62,0.9700000000000001,1867379,optimal,36.41210343199782,0.38822401767475073,282.4428643389452,0.441976855044255,1249.9992536530017
63,0.9700000000000001,1937379,optimal,48.53094620490447,0.38953407102661197,284.82938951174185,0.439602555914655,1249.999253297448
