,X,P,Termination,Time,Objective,Steam,Bypass Fraction,CH4 Feed
29,0.93,1797379,maxIterations,9.267609021975659,0.14869294896328714,875.5955623997078,0.8306169141152366,1229.8839281839346
30,0.93,1867379,optimal,3.847930435091257,0.40649541165065856,331.3541590822972,0.38576465892832096,1249.9999353068436
31,0.93,1937379,maxIterations,6.767497631954029,0.06470362608841568,12934.197568585378,0.6212992811389894,1120.0332240849982
32,0.9400000000000001,1447379,optimal,4.38792230701074,0.39506849369985997,306.877860706645,0.4137912658571513,1249.999935707985
33,0.9400000000000001,1517379,maxIterations,5.881668054033071,0.09164414867236366,1825.4816541373586,0.7824237516465695,1120.0041189506967
34,0.9400000000000001,1587379,maxIterations,9.44385225197766,0.4276277132903861,349.7258239182826,0.2635072967944982,1248.6632595440938
35,0.9400000000000001,1657379,optimal,1.2674188930541277,0.3996375341042928,315.3698184326939,0.40499116050456074,1249.9999356410515
36,0.9400000000000001,1727379,optimal,1.4675095459679142,0.40098522027005173,317.9054252769811,0.4023715000029319,1249.9999356177473
37,0.9400000000000001,1797379,optimal,7.573509369976819,0.40225988120749395,320.3169502793211,0.3998835990020678,1249.999935594055
38,0.9400000000000001,1867379,optimal,1.9288827340351418,0.40346851280139107,322.61572256372926,0.39751535871041765,1249.9999355700231
39,0.9400000000000001,1937379,optimal,2.42534026899375,0.4046171998126186,324.8116590463588,0.3952562020358559,1249.999935545693
40,0.9500000000000001,1447379,optimal,1.57470076601021,0.39095864938863667,295.97782842006154,0.42689738300992913,1249.9999360298527
41,0.9500000000000001,1517379,optimal,1.7541503129759803,0.39264358157263046,299.0513994239122,0.4237434127185518,1249.9999360029478
42,0.9500000000000001,1587379,optimal,3.0022473629796878,0.39422283908883493,301.95146870963725,0.42077238471002437,1249.9999359757799
43,0.9500000000000001,1657379,maxIterations,6.07058451208286,0.3660116660116051,19432.36549669373,0.3703622553320263,1191.008131373985
44,0.9500000000000001,1727379,optimal,2.3390909819863737,0.3971085156412759,307.299768713287,0.41530603270623323,1249.9999359208484
45,0.9500000000000001,1797379,optimal,1.6322482790565118,0.3984331308659253,309.77657090103725,0.41278036242765787,1249.999935893158
46,0.9500000000000001,1867379,maxIterations,5.932826820993796,0.025058087486601325,0.6343925277804024,0.41806983122590463,1249.9957988619992
47,0.9500000000000001,1937379,optimal,1.4515311289578676,0.40088247303588664,314.39352183488637,0.40808254736975835,1249.99993583746
48,0.9600000000000001,1447379,maxIterations,10.255408363998868,0.4479747367095478,2034.2793467269735,0.6307687989803457,1210.7140750105484
49,0.9600000000000001,1517379,optimal,1.6971086780540645,0.3874637013939602,285.74486982031215,0.43845635841196123,1249.9999363652375
50,0.9600000000000001,1587379,maxIterations,6.755319691961631,0.29702497348635165,4079.2926990066458,0.24532566437983064,1249.9687680275752
51,0.9600000000000001,1657379,maxIterations,7.295937311952002,0.160990721360614,13309.719783798782,0.35506050815482626,1247.557920936654
52,0.9600000000000001,1727379,optimal,1.4375693469773978,0.39212590527252356,294.21885092366443,0.4298822699845098,1249.999936269008
53,0.9600000000000001,1797379,maxIterations,6.906645153998397,0.32496512378450604,12685.33104328922,0.48730351691858803,1206.544155630206
54,0.9600000000000001,1867379,optimal,1.899101985967718,0.39481986172471917,299.19124464929075,0.4248715846434347,1249.9999362054268
55,0.9600000000000001,1937379,optimal,1.450530225993134,0.3960656168627741,301.51002027645205,0.4225403357627288,1249.9999361738187
56,0.9700000000000001,1447379,maxIterations,6.360420302953571,0.056714360491229625,11796.125645724254,0.4371298268897159,1249.0222579234264
57,0.9700000000000001,1517379,optimal,1.5872984000016004,0.38048636627023097,268.6036555605804,0.45580903626011615,1249.999936796154
58,0.9700000000000001,1587379,maxIterations,6.044415520038456,0.2307921496644254,3199.0233172463863,3.0357236460902044e-12,1250.0000123473058
59,0.9700000000000001,1657379,maxIterations,5.602871645940468,0.11043511175459256,11761.676268906656,0.6325643744914842,1249.9983134880092
60,0.9700000000000001,1727379,maxIterations,10.138701158110052,0.40113730203323117,678.8977674238478,0.43612533619048977,1124.3756863296528
61,0.9700000000000001,1797379,maxIterations,8.904810482054017,0.4758365830330401,405.11433229745364,0.3068799526261247,1229.234559289627
62,0.9700000000000001,1867379,optimal,1.4366139370249584,0.3882241813525829,282.4343285292566,0.4419769994645406,1249.999936612868
63,0.9700000000000001,1937379,maxIterations,5.8098893269198015,0.0027348933920370018,4406.063021867416,1.000003885958225,1246.6093338027406
