,Fin_CH4,Tin_CH4,Fin_H2O,Conversion,HeatDuty,Fout,Tout,H2,CO,H2O,CO2,CH4,C2H6,C3H8,C4H10,N2,O2,Ar
366,771.9087593,780.9038244,269.8272971,0.954757415,88787284.89,3626.017406,1096.282505,0.471731999,0.206142108,0.015613464,0.006829951,0.008966731,6.89E-08,1.89E-12,4.87E-17,0.287261773,1.00E-20,0.003453905
496,876.3662179,733.6011219,348.6410945,0.936739478,115530696.8,3986.684953,1095.938678,0.493263228,0.210761093,0.01273908,0.005455092,0.01294664,1.37E-07,5.19E-12,1.84E-16,0.261693011,1.00E-20,0.003141719
995,862.7987348,800.0580877,215.5156302,0.906935817,89712133.32,3646.913791,1095.853628,0.469316352,0.20683932,0.00681426,0.003010676,0.020498264,3.61E-07,2.60E-11,0.004071878,0.286014541,1.00E-20,0.003434349
1003,807.1454251,896.3231598,232.6405385,0.912434948,83275157.86,3630.221591,1095.661229,0.4697834,0.210130893,0.007886479,0.003538648,0.01812592,2.81E-07,1.56E-11,8.13E-16,0.287084387,1.00E-20,0.003449992
569,874.517473,895.080959,252.1669625,0.998502518,72058359.84,3503.942704,1094.903599,0.45632987,0.179500791,0.03330924,0.013177167,0.000347955,1.02E-08,5.40E-12,0.016022152,0.297738291,1.00E-20,0.003574524
991,809.7032865,762.9380402,249.3802707,0.921367832,92773640.72,3667.849173,1094.555341,0.473042057,0.209852352,0.009248324,0.004131126,0.01616089,2.20E-07,1.08E-11,4.92E-16,0.28415042,1.00E-20,0.003414611
191,729.2082231,800.081946,204.6087177,0.946888005,74527781.96,3422.87916,1094.026571,0.457389652,0.205798732,0.012730333,0.005777873,0.010534241,9.64E-08,3.17E-12,9.72E-17,0.304110332,1.00E-20,0.003658741
438,880.321893,682.4669415,261.9349699,0.912029791,104882988.3,3785.761724,1093.683705,0.478885034,0.208466134,0.008250677,0.003627199,0.019044711,3.00E-07,2.41E-11,0.002818855,0.275598643,1.00E-20,0.003308448
908,825.7454137,752.8522014,226.3414567,0.890988695,91239638.89,3644.904479,1093.561773,0.467926804,0.210259068,0.006448299,0.002927393,0.022992284,4.47E-07,3.12E-11,2.04E-15,0.286009562,1.00E-20,0.003436143
420,792.9098207,820.5728642,316.3308107,0.959495767,93251157.27,3742.09246,1093.276395,0.477948925,0.204533586,0.019360524,0.008378749,0.00799025,5.28E-08,1.25E-12,2.78E-17,0.278441077,1.00E-20,0.003346838
65,773.7963353,721.6966236,243.1065705,0.939833386,88785391.77,3583.419687,1093.167745,0.468445591,0.207539988,0.01224856,0.005489956,0.012095817,1.23E-07,4.51E-12,1.54E-16,0.290685004,1.00E-20,0.003494961
1042,871.9450632,751.0116717,339.9498805,0.932740995,112191866.5,3958.476502,1093.071421,0.491090722,0.210387818,0.012573046,0.005451077,0.013793106,1.53E-07,6.08E-12,2.26E-16,0.263539986,1.00E-20,0.003164094
458,682.6124678,743.4997792,249.5126783,0.976396192,70315360.92,3367.12354,1092.415726,0.448193225,0.194670019,0.027793653,0.012244243,0.004455003,1.74E-08,2.44E-13,3.19E-18,0.30892464,1.00E-20,0.0037192
114,638.9284812,871.1976214,331.5222935,0.989494387,56799427.87,3332.780729,1091.900679,0.430851855,0.175793106,0.053602802,0.022221468,0.001875071,3.19E-09,1.95E-14,1.12E-19,0.311898277,1.31E-20,0.003757418
508,836.3976854,819.0437801,342.6158068,0.949933697,102720512,3883.452134,1091.844654,0.486731108,0.207127129,0.017028501,0.007364182,0.010039013,8.09E-08,2.34E-12,6.36E-17,0.268484856,1.00E-20,0.00322513
499,639.884955,763.5379779,247.7789704,0.983867346,59386353.72,3245.250813,1091.841059,0.433502494,0.186559973,0.036735566,0.016066338,0.00296149,7.91E-09,7.59E-14,6.81E-19,0.320315392,1.00E-20,0.00385874
541,784.8457042,853.4034054,275.6597295,0.947761177,86637154.19,3660.174392,1091.694093,0.473314683,0.206436604,0.015075316,0.006685403,0.010428612,8.97E-08,2.77E-12,8.02E-17,0.284637582,1.00E-20,0.00342171
475,890.5593622,814.9256954,249.1575496,0.854419354,96188977.44,3792.509244,1091.505069,0.471738355,0.210689338,0.005012881,0.002277901,0.03182661,8.37E-07,7.92E-11,7.00E-15,0.275151493,1.00E-20,0.003302585
380,694.4445536,769.828248,287.2590563,0.978747008,73068126.6,3443.640985,1091.225672,0.451744014,0.192282863,0.032250964,0.013980035,0.003990162,1.37E-08,1.69E-13,1.96E-18,0.302115344,1.00E-20,0.003636605
838,771.6958147,700.0819412,204.0380846,0.915253643,84169057.67,3502.832784,1090.602246,0.460749419,0.208314721,0.008632212,0.00398314,0.017381946,2.54E-07,1.33E-11,6.56E-16,0.297362958,1.00E-20,0.00357535
110,859.6858273,834.6793828,201.110175,0.835976018,83665289.17,3628.710166,1090.584074,0.458046195,0.208896714,0.004087909,0.001902825,0.036178066,1.11E-06,1.22E-10,1.25E-14,0.287435619,1.00E-20,0.003451565
1063,877.7395201,796.7818532,233.6277494,0.850377963,93062934.39,3734.569584,1089.781815,0.467351884,0.210015402,0.004913463,0.002259771,0.032739435,8.82E-07,8.57E-11,7.78E-15,0.279365379,1.00E-20,0.003353785
864,752.8335978,676.1047917,321.0071907,0.970262341,91363171.74,3642.088621,1089.434671,0.468261947,0.198122996,0.026886735,0.011656498,0.005722766,2.68E-08,4.53E-13,7.17E-18,0.285910407,1.00E-20,0.003438626
172,683.5112652,786.8935556,329.140714,0.983930168,70754498.81,3459.048998,1089.430835,0.447261537,0.18509695,0.042375928,0.017969834,0.002956318,7.50E-09,6.85E-14,5.86E-19,0.300719039,1.00E-20,0.003620387
602,688.9593354,799.0268839,265.811865,0.976073972,69399409.59,3402.176318,1089.402293,0.449841671,0.193584021,0.029570301,0.013040609,0.004510848,1.73E-08,2.40E-13,3.12E-18,0.305771629,1.00E-20,0.003680905
1030,826.6888854,882.952714,202.7988534,0.901635594,78459451.43,3566.001281,1088.491512,0.462836789,0.20658941,0.007457459,0.003421889,0.021229958,3.71E-07,3.04E-11,0.002609771,0.292342185,1.00E-20,0.003512169
155,652.8770021,811.5940127,339.6308548,0.987762141,62426726.18,3381.24885,1088.47767,0.435832784,0.177499184,0.051647261,0.021623813,0.002199939,4.23E-09,2.93E-14,1.90E-19,0.307493414,1.00E-20,0.003703602
338,895.5176804,658.9461154,214.9337111,0.872955203,98183099.69,3689.566895,1088.460405,0.466615026,0.206369096,0.00564904,0.002568629,0.028708212,6.73E-07,6.01E-11,0.003844621,0.282849968,1.00E-20,0.003394735
738,739.0816498,856.59084,323.9389695,0.973387101,79750916.29,3607.945438,1088.32832,0.464456815,0.195527167,0.029946995,0.012967326,0.00507546,2.11E-08,3.16E-13,4.44E-18,0.288555087,1.00E-20,0.003471129
1001,883.7451097,890.1854435,241.556086,0.900297774,88615435.23,3733.963139,1088.259762,0.473496561,0.206886637,0.007768468,0.003492139,0.021969105,3.88E-07,1.01E-10,0.003595868,0.279436487,1.00E-20,0.003354348
1028,872.5987726,782.8443804,277.4413867,0.889389203,100546043.2,3827.452124,1087.374376,0.478687503,0.210648152,0.00780509,0.003544457,0.023477556,4.35E-07,2.91E-11,1.82E-15,0.272564412,1.00E-20,0.003272395
573,625.850681,791.595552,279.0153758,0.986600178,54962256.82,3237.089705,1086.924323,0.427124367,0.179084457,0.046364962,0.020092248,0.002411937,5.13E-09,3.94E-14,2.83E-19,0.32105359,1.00E-20,0.003868434
994,645.4378473,723.0528725,311.0001167,0.98637429,63262228.04,3328.32785,1086.740775,0.433815002,0.179271484,0.04788079,0.020463399,0.002460018,5.24E-09,4.04E-14,2.91E-19,0.312346843,1.00E-20,0.003762459
410,857.6993396,866.1986543,255.2931488,0.883293578,90656750.62,3752.986025,1086.381779,0.473229034,0.210073268,0.007275123,0.003344218,0.024831527,4.88E-07,3.47E-11,2.31E-15,0.277909062,1.00E-20,0.003337279
889,838.6082411,784.4915954,215.1700858,0.945011058,82996590.9,3554.111217,1086.246778,0.46479464,0.199646345,0.013508517,0.00601123,0.012079641,1.18E-07,7.51E-12,0.007061693,0.29337386,1.00E-20,0.003523956
269,838.1523845,834.5625401,319.2384855,0.935061059,98403265.73,3842.077678,1085.792751,0.483307764,0.20771308,0.01462488,0.00652185,0.013189024,1.34E-07,4.94E-12,1.70E-16,0.271383409,1.00E-20,0.003259859
221,746.8582908,688.5659085,252.9637145,0.95215931,84753371.12,3530.896606,1085.665299,0.463352293,0.203056848,0.017688828,0.008047029,0.009421093,7.14E-08,1.96E-12,5.02E-17,0.29488696,1.00E-20,0.003546876
460,862.2959297,696.6461517,225.3360767,0.853507822,94826245.85,3688.287722,1085.353942,0.464603693,0.209280088,0.005469554,0.002560335,0.03188574,8.14E-07,7.51E-11,6.49E-15,0.282803951,1.00E-20,0.003395825
684,626.4111768,843.8945904,292.7044292,0.986856482,52998014.47,3252.780135,1085.053228,0.426877826,0.1772835,0.048968863,0.021155842,0.002356499,4.83E-09,3.58E-14,2.48E-19,0.319507685,1.00E-20,0.00384978
1033,856.1422362,608.1094357,256.0087094,0.937741127,100375523.6,3689.07967,1084.569013,0.473377966,0.202537342,0.013515004,0.006025494,0.013451778,1.41E-07,5.82E-11,0.004980628,0.282716559,1.00E-20,0.003395088
730,818.1127897,644.1042506,244.5547728,0.904173147,96256560.43,3661.365304,1084.424022,0.469729253,0.208741428,0.009214349,0.004268994,0.019934618,3.12E-07,1.77E-11,9.41E-16,0.284690366,1.00E-20,0.003420679
628,772.626275,815.5802419,320.8800121,0.961477853,87722827.14,3688.873139,1084.35897,0.472028357,0.200296617,0.023846357,0.010551712,0.007511677,4.41E-08,9.38E-13,1.87E-17,0.282370166,1.00E-20,0.003395069
866,726.5831115,763.4463464,316.0843248,0.972794846,80333643.37,3561.613411,1084.270939,0.460355772,0.193828939,0.031183751,0.013695577,0.005167024,2.14E-08,3.21E-13,4.50E-18,0.292252669,1.00E-20,0.003516247
55,885.7777632,757.4252925,265.5936042,0.867602027,100265450.3,3817.334735,1084.207349,0.474768342,0.210195237,0.006710788,0.003099853,0.028601999,6.35E-07,5.11E-11,3.84E-15,0.273342047,1.00E-20,0.003281099
599,805.3659484,732.8045801,263.399068,0.924324519,92672475.68,3673.646569,1084.021577,0.472229936,0.207541451,0.012126522,0.005564087,0.01544549,1.86E-07,8.11E-12,3.31E-16,0.283683114,1.00E-20,0.003409214
954,880.6234626,874.6365648,218.3507717,0.878069506,84204287.88,3672.971547,1082.99077,0.466044101,0.206029248,0.006725672,0.003115304,0.027216704,5.80E-07,1.41E-10,0.003395287,0.28406307,1.00E-20,0.003410033
937,879.9723311,878.4695977,214.2182686,0.878331002,83163689.18,3660.536395,1082.899413,0.465183328,0.205707939,0.006688854,0.003100129,0.027230444,5.82E-07,4.83E-11,0.003641901,0.285025209,1.00E-20,0.003421615
443,828.7584267,632.1524818,258.849278,0.904613811,99525499.23,3707.058038,1082.502064,0.472486495,0.208651584,0.009841185,0.004561235,0.019853389,3.03E-07,1.68E-11,8.73E-16,0.28122726,1.00E-20,0.003378549
882,741.3877009,751.4354062,269.3211542,0.957127634,81163930.55,3537.836932,1082.199262,0.462497752,0.200463636,0.021197379,0.009653122,0.008364418,5.49E-08,1.31E-12,2.91E-17,0.294283731,1.00E-20,0.003539907
8,693.0686566,721.8020293,226.5334718,0.962799026,70346393.23,3358.177172,1082.075026,0.448873366,0.197650593,0.022423327,0.010378209,0.007147887,4.13E-08,8.65E-13,1.70E-17,0.309797444,1.00E-20,0.003729133
162,853.5546738,841.3608372,209.6018082,0.883842982,82253341.65,3613.724157,1081.192337,0.462956695,0.20582651,0.007317819,0.003430286,0.025543025,5.07E-07,3.99E-11,0.002858831,0.288600463,1.00E-20,0.003465864
877,726.9219504,725.3666312,278.7280659,0.963754604,79732317.66,3513.044369,1081.086219,0.459282939,0.197362226,0.025125061,0.011387742,0.006982448,3.82E-08,7.59E-13,1.41E-17,0.296294695,1.00E-20,0.003564851
1049,858.6823212,881.9256754,325.0741849,0.922459519,97723222.14,3888.186018,1080.855337,0.484599118,0.208076083,0.013700932,0.006209953,0.015942799,1.88E-07,8.09E-12,3.25E-16,0.268249672,1.00E-20,0.003221256
317,743.0338258,795.6240807,225.8547892,0.939048606,75702768.06,3474.272303,1080.721323,0.458746246,0.20379752,0.015001609,0.00703829,0.012136097,1.15E-07,3.97E-12,1.28E-16,0.299675459,1.00E-20,0.003604665
1041,802.5628408,811.1097024,240.4934922,0.909480061,84597990.6,3620.364433,1080.620111,0.467088666,0.207498664,0.010498242,0.00492708,0.018681924,2.68E-07,1.40E-11,6.81E-16,0.287845781,1.00E-20,0.003459375
139,767.3798332,747.3443967,319.5362105,0.960033865,88999532.61,3669.767153,1080.35298,0.469968967,0.199118317,0.024793703,0.011108207,0.007780629,4.61E-08,9.92E-13,2.00E-17,0.283817401,1.00E-20,0.00341273
622,745.9306164,748.7647493,334.095977,0.968881766,85132450.33,3632.490174,1080.229977,0.465044521,0.19452168,0.0307807,0.01362067,0.005949215,2.72E-08,4.52E-13,7.03E-18,0.286635491,1.00E-20,0.003447697
1038,615.1614521,723.4041901,317.1986689,0.988018876,54899645.73,3244.409805,1080.18772,0.421407161,0.171191209,0.056755743,0.02439472,0.002114959,3.79E-09,2.47E-14,1.51E-19,0.32027652,1.00E-20,0.003859685
105,653.0785494,783.6631149,225.6311632,0.973365325,58817315.39,3250.362967,1080.103937,0.436829138,0.190676417,0.029947613,0.013835246,0.004982322,2.03E-08,3.00E-13,4.16E-18,0.319876541,1.00E-20,0.003852704
257,701.3397042,673.5070556,243.2154453,0.962904149,74537505.82,3399.765148,1080.090867,0.451326711,0.196934085,0.023863348,0.011021006,0.00712452,4.01E-08,8.23E-13,1.58E-17,0.306046745,1.00E-20,0.003683545
47,850.51876,860.1244156,230.6008816,0.864422053,84657028.9,3677.965789,1080.086926,0.465213806,0.208675683,0.006759932,0.003209443,0.029188771,6.54E-07,5.32E-11,4.06E-15,0.283546387,1.00E-20,0.003405324
467,862.9680765,661.6858125,232.732342,0.926051257,94074473.28,3642.456706,1079.722437,0.468820542,0.201610982,0.012063757,0.005498078,0.01631104,2.02E-07,1.25E-11,0.005891572,0.286365271,1.00E-20,0.003438557
810,896.3225692,876.236981,303.4590753,0.884400431,99026319.9,3912.946131,1079.656107,0.482236984,0.209960395,0.009060501,0.004181693,0.024652854,4.48E-07,2.97E-11,1.84E-15,0.266706162,1.00E-20,0.003200963
70,843.893783,852.4272458,218.9737163,0.85966888,82471034.75,3640.243228,1079.537176,0.461976972,0.208303664,0.006450625,0.00308449,0.030287395,7.06E-07,5.98E-11,4.75E-15,0.286455556,1.00E-20,0.003440591
288,831.8615065,714.2535151,325.5645107,0.935404905,102580781.2,3830.42115,1079.402882,0.481374175,0.205740573,0.016768208,0.007603817,0.013060345,1.26E-07,4.41E-12,1.45E-16,0.272182992,1.00E-20,0.003269765
547,772.2018184,694.7356561,223.1571229,0.918098869,83944968.68,3527.512559,1078.928992,0.46125674,0.205984858,0.011685412,0.005545853,0.016691785,2.14E-07,9.96E-12,4.34E-16,0.295284798,1.00E-20,0.003550342
297,631.0828566,884.7913677,239.3524588,0.979169031,49761643.49,3204.59838,1078.279781,0.429059657,0.184408897,0.037364139,0.017105576,0.003819206,1.20E-08,1.37E-13,1.46E-18,0.324334853,1.00E-20,0.00390766
965,746.6193343,807.2650093,215.9731751,0.929703849,74020497.98,3461.978931,1077.967709,0.45714157,0.204229603,0.013641886,0.006498927,0.014114224,1.53E-07,6.04E-12,2.24E-16,0.300756165,1.00E-20,0.003617472
524,742.1238243,833.3343659,230.6660274,0.939313674,73420071.94,3476.764528,1077.847935,0.458366774,0.202906976,0.016035211,0.00757252,0.012059869,1.11E-07,3.74E-12,1.18E-16,0.299456458,1.00E-20,0.00360208
960,828.3537092,690.5880915,323.0478828,0.934668354,102497660.5,3816.442503,1077.817097,0.480221027,0.205295317,0.017055646,0.007779186,0.013201744,1.27E-07,4.47E-12,1.47E-16,0.273165222,1.00E-20,0.003281731
794,785.2363822,603.0212209,289.3286442,0.941205953,96037401.23,3665.416726,1077.027884,0.470769473,0.203193048,0.01823943,0.008422627,0.011726302,1.02E-07,3.22E-12,9.56E-17,0.284232198,1.00E-20,0.003416821
184,886.4800971,727.8235055,206.8744057,0.854185877,89520852.78,3650.659621,1077.014755,0.460485472,0.20522711,0.006134869,0.002925371,0.032964594,8.22E-07,1.43E-10,0.003006016,0.285824858,1.00E-20,0.003430888
666,666.1153753,821.4991052,208.1447331,0.963886249,58475873.53,3260.419376,1076.671881,0.439698268,0.194536903,0.024492738,0.011608218,0.006869092,3.73E-08,7.39E-13,1.37E-17,0.318953887,1.00E-20,0.003840856
518,704.9159626,845.7019516,206.2171997,0.946873729,64362620.41,3352.438902,1076.279643,0.448781412,0.200271988,0.017871468,0.008555176,0.010400076,8.35E-08,2.45E-12,6.72E-17,0.310384252,1.00E-20,0.003735545
51,815.9503468,725.749828,267.2736852,0.912667669,92614243.41,3690.749457,1075.910669,0.471251419,0.206636291,0.012460353,0.005868593,0.017975245,2.37E-07,1.14E-11,5.14E-16,0.282414416,1.00E-20,0.003393446
160,869.4538619,600.4604448,213.1205199,0.883079045,95128809.88,3631.410285,1075.695229,0.463201152,0.204201786,0.008105826,0.003841204,0.026062381,5.06E-07,5.22E-11,0.003873177,0.287264939,1.00E-20,0.003449029
658,814.1833372,806.2121724,273.3188819,0.916888962,88847390.76,3698.06727,1075.618081,0.471964827,0.20625338,0.013274083,0.006237274,0.017035572,2.12E-07,9.63E-12,4.10E-16,0.281847925,1.00E-20,0.003386728
406,881.288683,895.0135167,243.7418173,0.902936302,84502975.95,3709.867258,1075.600252,0.470653252,0.203722977,0.010322648,0.004804582,0.021466793,3.37E-07,2.27E-11,0.004412426,0.281240856,1.00E-20,0.003376128
1040,882.9816242,800.4804868,320.6811201,0.899510691,102935939.4,3917.006454,1074.366694,0.483439995,0.208329825,0.011988123,0.005579347,0.021089573,3.14E-07,1.71E-11,8.72E-16,0.266375207,1.00E-20,0.003197616
277,747.6889754,772.819799,220.5721433,0.928152642,75322253.79,3467.555362,1074.244202,0.456825083,0.203411644,0.01448306,0.006967851,0.014423114,1.55E-07,6.12E-12,2.26E-16,0.300277433,1.00E-20,0.003611659
754,705.5610853,755.1888769,201.8288475,0.942984155,67761804.1,3344.853614,1074.138884,0.447880712,0.200335861,0.017358639,0.008392411,0.011197054,9.54E-08,2.97E-12,8.67E-17,0.31109121,1.00E-20,0.003744017
695,896.707486,836.2444573,349.9613593,0.906045882,105628376.7,3996.685228,1073.017625,0.488183646,0.20794823,0.013670011,0.006318946,0.019625342,2.66E-07,1.32E-11,6.17E-16,0.26111965,1.00E-20,0.003133909
656,795.0447559,835.5584339,217.6242234,0.987872186,52681589.76,3244.107093,1072.729385,0.42663875,0.16523613,0.04450156,0.018722349,0.00276713,8.19E-09,5.30E-12,0.017079942,0.321193562,1.00E-20,0.003860569
671,813.0255723,735.3554763,207.8253459,0.870623321,82606657.7,3559.165779,1072.546429,0.457432861,0.206670256,0.008061526,0.003959147,0.027514559,5.57E-07,4.13E-11,2.87E-15,0.292842217,1.00E-20,0.003518878
771,655.5423698,748.3070599,349.8028179,0.982867984,63322980.01,3393.552185,1072.34835,0.43557426,0.175174272,0.052932898,0.023156114,0.003081099,7.32E-09,6.38E-14,5.20E-19,0.306391165,1.00E-20,0.003690185
385,642.012586,891.7238761,257.7187386,0.976322453,51373792.05,3252.625625,1072.079664,0.432140163,0.183593548,0.038606932,0.017858665,0.004351079,1.47E-08,1.82E-13,2.11E-18,0.319599597,1.00E-20,0.00385
812,835.935896,870.0066978,257.4565148,0.889340584,84784050.42,3702.608397,1072.065997,0.469222842,0.207093048,0.010431849,0.005013303,0.023259701,3.87E-07,2.35E-11,1.34E-15,0.281596242,1.00E-20,0.003382628
805,639.5007504,749.3792017,265.4355112,0.977659731,57043615.18,3254.348616,1071.940097,0.431205821,0.182107266,0.04063807,0.018695724,0.004087109,1.30E-08,1.51E-13,1.65E-18,0.31941804,1.00E-20,0.003847956
294,771.3448513,725.2184242,271.3282878,0.93628681,85277920.64,3599.308925,1071.934548,0.465467807,0.202084053,0.018239332,0.00862641,0.012711871,1.16E-07,3.90E-12,1.22E-16,0.289390878,1.00E-20,0.003479533
329,832.3344062,651.1963272,302.5361359,0.917679402,101223428.4,3781.314263,1071.797998,0.476452634,0.205533737,0.015040102,0.007071386,0.016869965,2.00E-07,8.68E-12,3.53E-16,0.275719753,1.00E-20,0.003312223
557,865.3690978,757.1625245,320.9270401,0.907230055,102193263.1,3879.021679,1071.096873,0.481397015,0.206779921,0.013893985,0.00652092,0.019268018,2.57E-07,1.25E-11,5.73E-16,0.268911002,1.00E-20,0.003228883
740,899.0969973,639.8657665,226.6806795,0.852874637,96946946.96,3709.9316,1070.826021,0.463702088,0.205002275,0.007191743,0.003477375,0.033195459,7.89E-07,7.21E-11,0.00274138,0.281312776,1.00E-20,0.003376113
452,858.9889588,847.8198914,331.0786684,0.915362633,97187677.77,3883.733991,1070.486071,0.482061112,0.205861147,0.015580289,0.007285722,0.017428132,2.09E-07,9.17E-12,3.77E-16,0.268558438,1.00E-20,0.003224951
565,711.8165407,694.892958,236.2819872,0.949605092,73060203.01,3406.582911,1070.368936,0.451138363,0.197568472,0.021848176,0.010481652,0.00980362,7.05E-08,1.86E-12,4.60E-17,0.305483444,1.00E-20,0.003676202
967,876.4731652,727.6417566,214.3613826,0.821582174,88301055.66,3664.779046,1070.292509,0.456718335,0.206686102,0.005862964,0.002907415,0.039726433,1.14E-06,1.21E-10,1.19E-14,0.284679963,1.00E-20,0.003417644
659,744.1219803,877.1054495,239.4068141,0.935133668,70233939.57,3485.60957,1070.028358,0.457364438,0.20111173,0.017764753,0.008567828,0.012892448,1.20E-07,4.09E-12,1.31E-16,0.298705736,1.00E-20,0.003592947
196,842.0738997,630.0691577,275.7717227,0.894948891,99834300.15,3747.258853,1069.981835,0.472317228,0.206625445,0.011804488,0.005665085,0.021977978,3.37E-07,1.90E-11,1.00E-15,0.278267096,1.00E-20,0.003342344
787,861.7275474,753.7540834,232.0752927,0.848627489,88936647.66,3685.609853,1069.930668,0.462434003,0.207146885,0.007417311,0.003645563,0.032950208,7.74E-07,6.68E-11,5.39E-15,0.283006963,1.00E-20,0.003398293
822,882.9635682,686.4587916,208.5842415,0.810433267,89601916.51,3658.400798,1069.551524,0.454300862,0.206280204,0.00546662,0.00272717,0.042595539,1.31E-06,1.49E-10,1.58E-14,0.285204674,1.00E-20,0.003423619
52,858.0186501,844.5447362,345.6038585,0.921483052,98386651.23,3905.216689,1069.513596,0.483311581,0.204901569,0.017356104,0.008085497,0.016060742,1.75E-07,7.03E-12,2.64E-16,0.267077119,1.00E-20,0.003207212
907,665.4145421,881.4744327,272.7975228,0.971823632,56912629.84,3332.801988,1069.354689,0.439571426,0.185964082,0.036478609,0.01696755,0.005237434,2.05E-08,2.94E-13,3.96E-18,0.312023423,1.00E-20,0.003757456
414,800.5736584,735.4091319,346.7854366,0.946920081,94752902.65,3776.702655,1069.348024,0.475104052,0.199149837,0.024665052,0.011367534,0.010475371,7.58E-08,2.01E-12,5.02E-17,0.275921882,1.00E-20,0.003316195
698,745.5871284,872.0581361,224.84215,0.926918862,69195391.09,3463.953282,1069.254727,0.45558306,0.202044096,0.015817274,0.007715266,0.014644763,1.54E-07,5.98E-12,2.17E-16,0.300579977,1.00E-20,0.00361541
123,734.3969263,883.4769564,346.2514017,0.966719477,74159305.68,3607.016497,1069.251764,0.460106457,0.189834829,0.0355412,0.01612838,0.006308464,2.84E-08,4.69E-13,7.25E-18,0.288608627,1.00E-20,0.003472017
1013,739.7766041,753.5677713,219.3730076,0.927370939,73520105.94,3442.094293,1068.978343,0.453974829,0.201779317,0.015854677,0.007758424,0.014532453,1.52E-07,5.86E-12,2.11E-16,0.302461797,1.00E-20,0.003638351
441,696.4363055,775.4553475,206.7294157,0.944938225,64360173.39,3325.297987,1068.827601,0.445092158,0.197875034,0.019905565,0.009748129,0.010736229,8.46E-08,2.45E-12,6.66E-17,0.312876792,1.00E-20,0.003766009
111,885.5163901,844.4616177,226.4091498,0.823601312,84059006.62,3704.860216,1068.733526,0.459536531,0.206801104,0.006276241,0.003112331,0.039252799,1.09E-06,1.12E-10,1.08E-14,0.2816392,1.00E-20,0.003380698
344,737.3608646,678.6578024,294.260517,0.984103961,76919207.15,3478.499654,1068.686059,0.454292797,0.188677577,0.033175342,0.015185263,0.003137095,3.09E-08,4.01E-12,0.002646411,0.299285195,1.00E-20,0.003600288
788,688.9537378,655.1915587,216.8184576,0.951266073,68546368.4,3321.344424,1068.195808,0.444085106,0.195828573,0.022659299,0.011031814,0.009411488,6.49E-08,1.64E-12,3.90E-17,0.313213182,1.00E-20,0.003770472
390,797.9236587,666.7111841,270.6924179,0.917807742,90965793.5,3649.502282,1067.922138,0.467528956,0.203708516,0.015573679,0.00749912,0.016730512,1.94E-07,8.30E-12,3.32E-16,0.285527272,1.00E-20,0.00343175
795,781.2353822,846.3755464,280.3994554,0.931002585,80374714.36,3629.824055,1067.647412,0.46650977,0.201638166,0.018654823,0.008919699,0.013825467,1.33E-07,4.68E-12,1.55E-16,0.287001632,1.00E-20,0.003450312
298,626.0170545,693.5504529,261.1465929,0.977582012,55125853.09,3209.215722,1067.485629,0.425851096,0.179280058,0.043010405,0.020042125,0.004071316,1.26E-08,1.43E-13,1.53E-18,0.323842959,1.00E-20,0.003902029
945,815.2522687,741.8621001,316.5727856,0.928280193,94052489.6,3761.720843,1067.09596,0.474562012,0.202442852,0.0190865,0.009024949,0.014470888,1.42E-07,5.15E-12,1.75E-16,0.277083222,1.00E-20,0.003329434
958,622.9618466,738.5383124,279.7764376,0.97974272,53143959.88,3221.116859,1066.923538,0.424468501,0.176202079,0.047358852,0.021804242,0.00364743,1.01E-08,1.03E-13,9.81E-19,0.322631278,1.00E-20,0.003887608
917,638.5942023,725.6212937,273.1423514,0.976238526,57100626.44,3257.624999,1066.923348,0.430223851,0.180325488,0.042445637,0.019732004,0.004336588,1.41E-08,1.68E-13,1.88E-18,0.319092333,1.00E-20,0.003844086
723,811.3196625,836.1441832,291.2618156,0.918800629,86029627.54,3710.565966,1066.568363,0.471148464,0.203439951,0.016640817,0.007979736,0.016529325,1.86E-07,7.72E-12,3.00E-16,0.280886203,1.00E-20,0.003375317
826,808.6776649,672.0398816,309.0245664,0.927578845,95475759.16,3733.85022,1066.208679,0.472671881,0.202124399,0.019060069,0.009063209,0.014602749,1.44E-07,5.26E-12,1.80E-16,0.279123283,1.00E-20,0.003354266
222,851.845876,696.9480176,260.5990052,0.874234932,94345823.32,3727.260022,1065.963008,0.468196835,0.206402757,0.010383239,0.005094541,0.026759742,4.89E-07,3.29E-11,2.07E-15,0.279802098,1.00E-20,0.0033603
521,636.3557954,852.1954439,290.3188786,0.977985298,51720251.31,3270.110548,1065.885809,0.429155699,0.177603198,0.046251324,0.021308871,0.003988423,1.18E-08,1.29E-13,1.33E-18,0.317863065,1.00E-20,0.003829407
402,621.3112031,723.0994167,343.5813378,0.984304352,54779459.52,3285.199186,1065.77943,0.422388664,0.167771398,0.060272746,0.026661889,0.002763616,5.77E-09,4.44E-14,3.20E-19,0.316329892,1.00E-20,0.003811789
86,769.0787956,623.4263889,304.7273911,0.943063565,90100325.93,3635.736128,1065.321,0.465767723,0.19804587,0.02377154,0.011275722,0.011212938,8.58E-08,2.42E-12,6.40E-17,0.286481447,1.00E-20,0.003444674
896,827.1941011,650.4613945,293.8672726,0.909402242,97474537.27,3744.934559,1064.981975,0.47248424,0.204152647,0.015520969,0.007490505,0.018630789,2.33E-07,1.07E-11,4.64E-16,0.278376234,1.00E-20,0.003344383
