,T,P,Termination,Time,Objective,Steam,Bypass Frac,TinCH4,FinCH4
38,316.72142857142853,1875950.4285714286,optimal,1.405708899954334,0.37200045104280627,260.118476784466,0.43095791737881345,783.1694953911515,661.2030542973465
39,316.72142857142853,1947379.0,optimal,0.8796859001740813,0.3735926920187831,262.80459331284567,0.4280273286391059,780.2609858011981,664.6082756065657
40,323.8642857142857,1447379.0,optimal,1.330420200014487,0.3548104309333502,232.501497322456,0.4620134082471912,801.7806985631925,625.1178752886366
41,323.8642857142857,1518807.5714285714,optimal,2.1982454999815673,0.35730720796026255,236.3642853690992,0.4575627126496611,798.0747334816149,630.2893970665674
42,323.8642857142857,1590236.142857143,optimal,1.2492392000276595,0.35961669980197064,239.98037391178218,0.45342910629303573,794.5318708927239,635.0924744341917
43,323.8642857142857,1661664.7142857143,optimal,2.017697900068015,0.36176194175593757,243.37721502860234,0.44957440071847693,791.1389530357513,639.5714807803919
44,323.8642857142857,1733093.2857142857,optimal,1.3513327999971807,0.3637622044454967,246.57812279825524,0.44596658134512046,787.8842834129792,643.7636157065614
45,323.8642857142857,1804521.8571428573,optimal,1.562294399831444,0.3656337451937642,249.6030436316854,0.442578581068701,784.7574312804006,647.7003300536092
46,323.8642857142857,1875950.4285714286,optimal,1.2994242999702692,0.36739038484860265,252.46915848333242,0.4393873385868863,781.7490645308073,651.4084200884616
47,323.8642857142857,1947379.0,optimal,1.4832880001049489,0.36904395580692156,255.1913585353867,0.43637306664797915,778.8508071493699,654.9108777684062
48,331.00714285714287,1447379.0,optimal,1.190752699971199,0.34954876341138763,224.51437481728613,0.471334965143664,800.2580874022751,614.2866167947768
49,331.00714285714287,1518807.5714285714,optimal,1.19360510003753,0.3521484836288832,228.43514688946198,0.46673877058168955,796.5725169893902,619.627202272258
50,331.00714285714287,1590236.142857143,optimal,1.4720721000339836,0.3545521880531316,232.10467290562815,0.4624727057705718,793.0478003152627,624.5841908133309
51,331.00714285714287,1661664.7142857143,optimal,1.0136613000649959,0.35678402072253323,235.55088120638456,0.4584968645499591,789.6711424876263,629.2039517040566
52,331.00714285714287,1733093.2857142857,optimal,1.4583315001800656,0.35886417862910364,238.79749959727195,0.4547778089594372,786.4311354516466,633.5253384532185
53,331.00714285714287,1804521.8571428573,optimal,1.2009075998794287,0.36080969899603804,241.8648347006459,0.45128728220936165,783.3175805605624,637.5811842662827
54,331.00714285714287,1875950.4285714286,optimal,1.323963699862361,0.36263506393560097,244.77038199267238,0.44800122072092363,780.3213345422848,641.3994500134412
55,331.00714285714287,1947379.0,optimal,1.5387687999755144,0.36435267024156376,247.52930817556006,0.44489898665073196,777.4341765716729,645.0041160038852
56,338.15,1447379.0,optimal,1.1517672999761999,0.34411623762822163,216.4771539102645,0.48088392423332194,798.717731379354,603.1911264817248
57,338.15,1518807.5714285714,optimal,1.7374276001937687,0.34682294058845237,220.45569325410818,0.47613529233982776,795.0545876349966,608.7088377505457
58,338.15,1590236.142857143,optimal,1.7933065998367965,0.3493246226214162,224.17862529667153,0.4717304020401546,791.5497766070216,613.8271356918378
59,338.15,1661664.7142857143,optimal,1.5248300000093877,0.3516465603611078,227.67431255662606,0.4676275588458078,788.1909155459604,618.5944675540248
60,338.15,1733093.2857142857,optimal,1.2117186000104994,0.3538098997334791,230.9668652179956,0.4637918410974509,784.9669232805791,623.0514108418632
61,338.15,1804521.8571428573,optimal,0.9241233000066131,0.35583247868747025,234.07692646231476,0.4601937507409342,781.867863624897,627.2322410581595
62,338.15,1875950.4285714286,optimal,1.2800990999676287,0.35772945954844815,237.0222882437195,0.4568081777061987,778.884806396566,631.166135052084
63,338.15,1947379.0,optimal,1.5641661998815835,0.35951382060527765,239.818378876447,0.4536135955352432,776.0097055359554,634.8781056657684
