,T_in (K),P_in (Pa),Conversion,F_in (mol/s),Heat Duty (W),F_out (mol/s),T_out (K),H2,H2O,CO2,CO,CH4
257,626.1168471837117,821340.625204323,0.5324014981985677,309,12110236.39929584,388.86949435898515,925.3091142590155,0.3793857013234785,0.4277316456506249,0.07133804309268603,0.03136040123636531,0.09018420869684529
258,699.248639230227,1028378.2467957868,0.5393156271071389,309,11583713.280598424,389.90661369527083,943.4465845366324,0.3811267481903567,0.42650365068402457,0.06990859533813673,0.033846638261087754,0.08861436752639433
259,557.5107631502545,906339.5186864865,0.7407134055749216,309,17746019.72328656,420.1162804654382,1006.6500324934982,0.46506092035518304,0.35640236673832787,0.06835999729236444,0.063888353353237,0.04628836226088766
260,696.6297415015615,927699.8162858731,0.548106126669192,309,11685561.27538204,391.22518862957884,939.4473449673558,0.3859645969633981,0.4223141592804448,0.07073980550107195,0.03435092088341253,0.08663051737167256
261,563.4866315374636,989966.1398144127,0.5191860856252634,309,12835112.969514286,386.8871824729894,933.269851813079,0.3717731342331184,0.4343559309032369,0.06983273776149371,0.03083003407229198,0.09320816302985911
262,686.4082386991039,951915.9968095154,0.9487649905570441,309,21661649.9646998,451.32401821275664,1122.819698223678,0.5277046954391027,0.3061038839273922,0.05471386344065352,0.10296343972257281,0.008514117470278868
263,633.3599912031025,874557.6147801696,0.6202061194074824,309,14027401.011515895,402.04018754032234,961.0133349623114,0.4184139776994932,0.395022136208206,0.07131838578758305,0.04439551583250143,0.07084998447221644
264,546.7554054194246,895635.8421488887,0.5598206959342346,309,13812015.216418004,392.98237401933517,941.2386066858028,0.39163463607091714,0.41750138449495783,0.07111222867407702,0.035744299058643875,0.08400745170140408
265,690.9841557423108,1152791.6752355637,0.9119926167698286,309,20728008.59740499,445.8081621446743,1108.1992533249595,0.5169107732586067,0.3148415674971939,0.05662683007988076,0.09681501289009621,0.014805816274222509
266,631.3041543627027,989052.2641789444,0.8882945035595327,309,20577109.265352555,442.25344516312987,1079.255281209018,0.5118101543539412,0.3185898559271927,0.059883175634369935,0.09077312393428218,0.018943690150214132
267,659.9667340446208,1099448.7847119858,0.9599954069919461,309,22704896.55129765,453.00858067799186,1150.5508757448229,0.5287741101899738,0.3056524703384954,0.05196423111458264,0.1069860368238943,0.006623151533053955
268,611.7616631096463,1137548.2529723619,0.7550388931824439,309,17731375.575489417,422.2651036065665,1029.9576957006946,0.46808036392339564,0.35429146099850267,0.0657649712587576,0.06835479439976218,0.043508409419582006
269,654.6999851048802,801730.848810735,0.6077132938167739,309,13365497.019483512,400.1662637017161,950.435907222171,0.41377102297395296,0.39879143779183107,0.07207432459685853,0.04184001782516245,0.07352319681219491
270,583.036850966804,956104.2720577581,0.8121415101556606,309,19191413.891920343,430.830496152549,1039.036120810598,0.4889461226008486,0.3369571492830395,0.06480753116668582,0.07658634312605934,0.03270285382336691
271,683.7385780845824,982783.6137443745,0.5362760437373436,309,11665619.16597511,389.4506761898015,939.1338306330257,0.38000658654883523,0.42739860148004577,0.07018016380025391,0.03311117831952691,0.08930346985133823
272,684.1576616260027,978311.0439144418,0.9490926630601797,309,21750653.629899878,451.373169088227,1125.73329427797,0.5275307480850605,0.3062959281785899,0.05442808312182686,0.1032864962053258,0.008458744409196892
273,675.8069651651749,966161.369018611,0.7995655438982245,309,17714880.475099843,428.94410121393366,1034.6111476628832,0.4847358628755633,0.34040177267991195,0.06532865604379204,0.07448815312886825,0.03504555527186451
274,666.4022619887357,853671.2700997525,0.5936708757429483,309,12983017.23379672,398.05990099064223,949.9412787063527,0.4071807036489914,0.40438991784256323,0.07161325083664818,0.04025809144800957,0.07655803622378757
275,684.334578666247,1091266.5838677266,0.7984139449469614,309,17758294.80151169,428.77136137124415,1044.0273147783787,0.4832283355971438,0.34183885286216853,0.06425646900942769,0.07541523255267778,0.035261109978582304
276,542.5160877903376,856258.4244880854,0.5939218876670905,309,14558062.348200869,398.0975527792636,950.2441177537017,0.40726758827225595,0.4043208547383714,0.07159000424251524,0.040318046979628215,0.07650350576722915
277,623.8505096157949,1164535.699036194,0.9134535074468595,309,21663561.66320612,446.02729574622896,1110.1806289668314,0.5172064058870306,0.3146285950913053,0.05641164929778426,0.09720045799866418,0.014552891725215475
278,616.3828382175549,819971.9859742463,0.8460531852258778,309,19372867.681944452,435.91724741308167,1041.6091602573072,0.5010936089690868,0.32684121077498485,0.06440070955867955,0.0811777666804242,0.026486704016824545
279,554.8530059566846,1055327.5226941993,0.520482453761852,309,13050524.036133753,387.0816376934778,938.2177111610001,0.371975179611057,0.4342512789733827,0.06943292316552498,0.03143046063532524,0.09291015761471003
280,593.4139415299014,1065827.2533205822,0.827793812216808,309,19612268.330149326,433.17834146172123,1054.8256174306614,0.4929453775465002,0.3339015061187855,0.06297557083759177,0.08036196413597382,0.029815581361148685
281,689.5204016840239,983751.0258171953,0.664021019310524,309,14430450.209653676,408.61242252577864,985.1293045791799,0.4353875777845977,0.3810492811607076,0.06974835315862042,0.05214651213502349,0.061668275761050745
282,660.0120584273036,1032761.6801669777,0.6581215265028758,309,14750637.89730509,407.72749860463136,986.664206773294,0.4326271879756145,0.3834112690588162,0.06944995815934463,0.051624275022029875,0.06288730978419482
283,579.8091827193184,805340.2464915353,0.6112924507854536,309,14401601.225209162,400.70313724701805,952.0040671410264,0.4152742007437313,0.3975393942080806,0.07202557441231713,0.04240605663688607,0.07275477399898479
284,600.5090364029376,1004000.0214876697,0.6705050963506152,309,15754333.81693176,409.5850340817922,988.9730181170017,0.43777641810659357,0.3790963347737727,0.06944351010106907,0.05334921373915953,0.06033452327940521
285,614.9720826032781,1143800.9192219686,0.6629609833802852,309,15581942.35329197,408.4534171362429,996.13510091186,0.4336903979041562,0.38267500239366725,0.06849276458185106,0.05325490949804074,0.0618869256222845
286,512.4872699505555,886459.9147710225,0.8164410103365238,309,20049116.530909486,431.47542117967856,1034.7576482005188,0.4910414582814674,0.3351220354634862,0.06529478000377167,0.07663510179716067,0.0319066244541141
287,543.8736842991992,1072434.3611613752,0.957184141504273,309,24014331.622558434,452.58689085484093,1144.2827143077427,0.5284300954708449,0.30584221495527203,0.05257355567650886,0.10605894521191704,0.007095188685457223
288,547.3170376630019,931216.5293265014,0.7329232315488161,309,17731411.455546346,418.9477543615224,1005.8513214868382,0.46200843140919107,0.3589568823514481,0.06838482230355569,0.06283779805096538,0.0478120658848398
289,595.0200122930244,1119066.0230190959,0.7957137172239094,309,18884681.618415177,428.3663272127865,1044.9630575488166,0.4821027981652618,0.34279898568680667,0.06415307849356226,0.07517792105754262,0.035767216596826516
290,672.4487855184971,901151.4161233184,0.911428843599413,309,20546722.327233043,445.723596169112,1085.8445410674292,0.5190265573728926,0.31269386219326845,0.058939876810300725,0.09443621458428238,0.014903489039255768
291,621.1572889809877,1035497.6891895265,0.6628501155052595,309,15361946.488298273,408.4367869549889,988.5564073585858,0.4344885752077346,0.38186934810276807,0.06933714724608218,0.05239512566295371,0.06190980378046154
292,646.2080128546772,1160734.0747668361,0.9520137134905888,309,22659305.92118347,451.8113266527883,1145.3745676302804,0.5266465115615432,0.3073413162592468,0.05254798215483125,0.10549853870955107,0.007965651314827708
293,596.6032919512451,901835.3567052709,0.7411115902568255,309,17260244.118505113,420.1760081677238,1006.4140966297829,0.4652488046401687,0.35623986131226854,0.06839104844666606,0.06390957781820136,0.046210707782695315
294,663.9456983296966,947499.3357035711,0.951725957182415,309,22058365.28322424,451.76816320656224,1125.7453879932382,0.5283906535539277,0.30558131290687657,0.054390142216140476,0.10362370726541636,0.008014184057638953
295,530.7645566103417,1098396.796334959,0.9026331405579512,309,22413679.813982405,444.4042407128926,1097.3986971208603,0.5148285332652485,0.31639229479778136,0.05782916642809251,0.09451786155264695,0.016432143956230733
296,593.2679646332732,957465.4673597207,0.9027636987784037,309,21411466.366381526,444.4238244459606,1085.3520800772578,0.5161318024931367,0.31509646289901183,0.0590864753701771,0.09327587209306933,0.01640938714460497
297,682.5128208149096,885443.4268347308,0.8035522685070053,309,17593368.163343605,429.5421099052508,1029.2630209214033,0.48686035495335594,0.338520724053438,0.065948746417566,0.07436950993248181,0.03430066464315819
298,520.6883242959178,1088352.5352493513,0.5714445100741239,309,14640374.450731302,394.72594614031857,959.3210706844601,0.39548459962651306,0.41449449983168024,0.0697522376576559,0.03884087213787211,0.08142779074627862
299,574.5157302184332,1184598.125075085,0.9463915993006935,309,23398447.91071477,450.968009524304,1140.861010084574,0.5252211827011273,0.3084561997989773,0.05304110485642561,0.10436595773151698,0.008915554911952797
300,688.1626038623102,1183297.5287553559,0.8706453495738753,309,19652208.568609454,439.60607206528135,1084.8927954420865,0.5050583686273437,0.3243202853106718,0.059443041400854484,0.08910945848623293,0.02206884617489693
301,638.4178780909456,989829.0223263528,0.8194254290580305,309,18718227.17678937,431.9230839879046,1044.9997541820962,0.4909700503352229,0.33537361469820137,0.06410997183286636,0.07819102853198903,0.03135533460172037
302,672.9608138664685,821933.7408509307,0.915663797234727,309,20516091.271567635,446.35883921440904,1080.7964329481706,0.5209994494288985,0.3109604600358479,0.05943279883805064,0.09443659616773203,0.014170695529470928
303,506.1270423558012,1198585.2070395676,0.6689591969622813,309,17141029.56351419,409.35314917354225,1001.9038821064995,0.4356585906345202,0.3811104267671226,0.06796673429874978,0.05461231419831811,0.06065193410128922
304,665.116947147608,1012241.9120796153,0.6981821916420445,309,15562516.325979227,413.7365983755067,999.5553107616993,0.44839216177979296,0.3703181479986896,0.06870374713080778,0.057873994194417085,0.054711948896292606
305,537.8518533913779,1074829.8215905365,0.9267752875330463,309,23015391.94546569,448.02556275915697,1113.17587639029,0.5213805242613372,0.31120452001409243,0.05595074295434742,0.09920631078534503,0.012257901984877938
306,556.2253435790618,978518.8503975559,0.5363857089406856,309,13290026.41013757,389.4671259703029,938.8700937705015,0.38008843197798403,0.42732489060750345,0.07021174030348125,0.03309635745473459,0.08927857965629658
307,667.7682600262247,1162839.983065259,0.7718690221908787,309,17437779.905700095,424.7896229578318,1038.367478615317,0.47371347255369234,0.3497139943638653,0.06487455416470023,0.07141963309434961,0.04027834582339259
308,559.6942421152555,1005283.5791325299,0.6265018036637966,309,15280203.293491973,402.9845401787695,973.3752222311159,0.41993668213648394,0.39393662496476056,0.07013937784828184,0.04647505854358977,0.06951225650688381
309,699.3336941369421,1192959.9907120855,0.501703517759916,309,10931725.001448188,384.26479729318737,939.6411520113128,0.3620022977243885,0.4428037103170622,0.06823796570348498,0.029699560319955683,0.09725646593510863
310,540.5198897412009,1140822.9350112663,0.5185205865633493,309,13282960.981304863,386.7873576137024,942.957617117515,0.37050778108415194,0.4355712484488888,0.06887658843986441,0.031683119573904656,0.09336126245319021
311,570.2794385431879,883029.9389437647,0.7827137333702916,309,18528323.455021538,426.41632963474376,1020.6508492044118,0.479937729244048,0.3441633322301967,0.06693621459950562,0.07074544924732913,0.03821727467892055
312,609.5363988862736,1048005.774285428,0.8452316796211123,309,19818200.219782516,435.79402157236683,1061.514684511099,0.4985403930862338,0.3293457732219365,0.06214815615608596,0.08333010326481713,0.026635574270926617
313,608.6864125905118,1124858.4155313862,0.7051685691399747,309,16599033.3150921,414.7845550001962,1010.2492793606744,0.45009904157777153,0.36906929810940775,0.06758015039962904,0.059941045364936225,0.0533104645482555
314,581.9604946916954,854451.8288448327,0.5367797016644588,309,12811390.193271358,389.5262248788688,929.6132347208653,0.38120515253319853,0.42623738929790744,0.07114789538174277,0.0322203884614196,0.08918917432573169
315,519.6392271508732,906503.4402811422,0.5195509396312783,309,13273081.451259295,386.94191057389173,927.3255458125457,0.37253162309674553,0.4336248626621767,0.07042177605624463,0.03029747704131702,0.09312426114351606
316,539.1265405967857,1115422.8530011503,0.7176740980092503,309,17744570.66621611,416.66038433058753,1014.2206610207628,0.454821602020156,0.36516085233939155,0.06727174577089434,0.06192637127587168,0.05081942859368641
317,587.0310238013116,1110168.8658692732,0.9002653086358687,309,21664805.907793295,444.04906592458025,1096.7995423704797,0.5140816490742963,0.31700418015354975,0.05791653132698347,0.09415242474635088,0.01684521469881958
318,611.2722047882494,1055282.9091472253,0.8030113886637021,309,18764433.959169153,429.4609779287553,1043.2114848971887,0.48505199250612674,0.3402960982225191,0.06434424084793963,0.07590606592747536,0.034401602495939154
319,622.1352032491319,1071274.6389676172,0.7776442690808293,309,18041668.250731673,425.65590999132445,1034.0333599449682,0.4764358046302437,0.3473510194400981,0.0653761753941483,0.07165821920653055,0.03917878132897931
320,549.12064780625,980494.8161903569,0.7949368717279376,309,19236883.04061809,428.2498003883906,1033.8934829389661,0.4830664810557182,0.3417876585497761,0.06541118740100414,0.07382167406984436,0.0359129989236572
321,651.2396052209398,1178541.1652687667,0.5476940696776783,309,12571959.354940196,391.16338008085177,956.2896060642568,0.3840761759258993,0.4241722860408202,0.0690385932871403,0.03598973265209801,0.08672321209404214
322,618.5089854746058,858066.316472951,0.6290732214793574,309,14389003.405655803,403.3702528511036,962.7550291298691,0.4222918849704574,0.39175940110569485,0.07139472824555947,0.04558631096153808,0.06896767471675021
323,542.3876510307621,990405.1382652182,0.6538842586818178,309,16086408.060523078,407.09190843147275,982.021577714627,0.4312798490713191,0.38447138990122837,0.06987753387847132,0.0506050847589676,0.0637661423900136
324,562.7035862450301,1080369.6129405121,0.6016658272214419,309,14785686.07693645,399.2591437124163,969.7597353450113,0.40883236289666636,0.40330423827075385,0.06976733894737383,0.04326981375191608,0.07482624613328999
325,631.1409053819747,838911.2444491853,0.7858946230450428,309,17760930.566968482,426.8934630859564,1017.8828396252802,0.48148764379068004,0.34281001771345676,0.06727120461899364,0.07081541787236266,0.03761571600450691
326,614.6111434646605,891056.0173971307,0.771576762083874,309,17722565.187140528,424.74578394178116,1017.0120570301482,0.47605515229558354,0.34735409015358704,0.06732885522027876,0.0689277931023877,0.040334109228162815
327,548.776975822101,1032863.3653793014,0.8994332247688797,309,21997003.665381607,443.924253344532,1089.8630663311353,0.514517508977713,0.31652082878441123,0.05864587311118685,0.09332525958136974,0.01699052954531915
328,503.6041040895314,845455.250346782,0.5681989841807381,309,14448314.262167105,394.2391172563107,940.2178457922955,0.39588007589854324,0.41386437494438144,0.07159776639461587,0.036512011911948423,0.08214577085051102
329,553.9433689566608,956104.2052244634,0.6331448612883208,309,15432019.49652636,403.9809988224481,972.0535266801174,0.4231059183234822,0.3912264884693292,0.07047152659437253,0.04708856778595023,0.06810749882686576
330,567.0352532973549,899384.2241898512,0.6883969355197113,309,16425288.854119385,412.2688099571567,987.1017501696462,0.44568591097926386,0.3723789584912287,0.06998610844501137,0.055262148686408274,0.05668687339808779
331,521.8736449759554,1061241.897501924,0.7077593942386782,309,17655578.972143434,415.1731787650017,1006.682951622454,0.45158161293977994,0.36775599461975045,0.06801670111815265,0.0598531542482752,0.0527925370740418
332,635.2796837148458,1102598.8750156343,0.6059336685469892,309,13989561.28408546,399.89931991124837,972.7983576770906,0.41050522035238496,0.4019321207027425,0.06958172127434181,0.04407489835659779,0.07390603931393305
333,635.2040952623656,847151.6216184134,0.8292051060033212,309,18764064.826379813,433.3900355296982,1036.6325296500777,0.49553815932028145,0.33139330286452423,0.06504568474661891,0.07846606588011427,0.029556787188461168
334,523.5191791463268,844144.9649326405,0.8133913260013681,309,19767654.424738493,431.0179685294052,1029.5495936960374,0.49051498577447783,0.3354640099302386,0.06590844564638995,0.07564140530545106,0.032471153343442506
335,560.2662777731787,1092422.9841102809,0.936211686759835,309,23074667.2162404,449.44102264317524,1122.936686430353,0.523560848575829,0.30955144875812035,0.054872814087703496,0.10137028060536601,0.010644607972981213
336,696.2117596852046,1076759.3945649273,0.6382275343330517,309,13884602.548559783,404.74339977915776,982.6599711938102,0.42422642849948117,0.3904557138313734,0.0694307843869632,0.04884969863981424,0.067037374642368
337,528.9298518517037,1027841.3008587749,0.647448428121524,309,16158327.268148107,406.12653384742856,982.49101192845,0.4283708169398372,0.3869424573684653,0.0696749815624086,0.049905513220428854,0.06510623090886017
338,546.5684512690445,824051.8335134616,0.5182117951430849,309,12799497.89732041,386.7410389006627,920.325452331735,0.3725034380362629,0.4335523662145348,0.07101577011606817,0.02949609823653233,0.0934323273966018
339,586.8183144864204,833249.1360870827,0.8975441392003705,309,21120974.651027653,443.6408905092555,1070.0821479738358,0.5159972748716837,0.31493314349732565,0.06079254591113225,0.09095629337090248,0.017320742348955993
340,653.7456978280243,983935.8241595457,0.7317771129573875,309,16439031.534846183,418.7758365728081,1009.6827646303788,0.4610977513260589,0.35979406428909666,0.0679283369613735,0.06314289120167024,0.048036956221800695
341,560.5461476648816,845408.4252488735,0.5058666089136353,309,12387790.551239785,384.88926096624533,917.4662132841986,0.36625912341215683,0.4388635771680029,0.07053773404465792,0.028052118335376436,0.09628744703980582
342,604.4791796931266,1078681.6417470472,0.527656388048332,309,12614708.02944938,388.15772783644985,942.46006558672,0.37527218570719045,0.43149147150278816,0.0694102156966424,0.03255969503279718,0.09126643206058166
343,571.6253346356394,875478.5320685392,0.5447050564480856,309,13143860.51000033,390.7150280964128,934.1778635944784,0.3847795263418449,0.42324889755002676,0.07110170775899612,0.033473381623857205,0.08739648672527496
344,583.8626399385207,962834.460556329,0.9685287161670553,309,23821529.236091778,454.28857705425827,1151.0242893849386,0.5314886155872061,0.30340448201352543,0.05179581205990069,0.10811539225957888,0.005195698079788944
345,690.2778359888122,808986.1113667776,0.8864028136919866,309,19440834.246778842,441.96969168299796,1061.044322432563,0.5131568832211254,0.31713424043674293,0.06190278857667751,0.08852922527142647,0.019276862494027772
346,679.9791741186127,1197163.2826121347,0.5949872343198885,309,13272270.22247745,398.25735477718325,974.9011607899193,0.4051460748252633,0.40651796890654834,0.06900130281754074,0.04306247150185964,0.07627218194878804
347,583.2418898016169,900964.9437393348,0.5788236299438521,309,13785609.253162187,395.83281412077787,948.4802119799637,0.4001992113092114,0.4103112439207234,0.07118324271993501,0.03850435883737567,0.07980194321275444
348,645.2065512063941,1116968.1869439138,0.8855585656476792,309,20521665.109735597,441.8430544763519,1088.2627955041562,0.5099070843736471,0.3203353988046996,0.05895357214322672,0.09137825157435307,0.019425693104073532
349,576.814759701234,1176191.316639167,0.8704316508918699,309,21070858.708572946,439.5740172629805,1084.249164473009,0.505051085023217,0.3243151267928771,0.0595126460815386,0.08901422540238392,0.02210691669998336
350,603.0379783034651,1092470.805368613,0.7875671640973347,309,18550812.08101978,427.1443442438002,1039.6327153339366,0.4796076452232462,0.34479321419679826,0.06475347634594789,0.07354571421147812,0.03729995002252952
351,514.7713469563884,880906.2194681473,0.857347169151361,309,21028509.288091827,437.6113450019042,1052.8838593244323,0.503852348768356,0.32474857620886627,0.06304313469686787,0.08390739154890907,0.024448548777000676
352,567.3469422231381,816157.9548392986,0.8459851032526231,309,19979435.24099533,435.90703511709347,1041.1989450615974,0.5011167202097371,0.32681406844419747,0.06444873163114193,0.08112144132947895,0.026499038385444738
353,699.8181581857999,834384.1688443117,0.8619779961921862,309,18720738.01028675,438.3059690580279,1050.6909715303009,0.5057516010667278,0.323120955896169,0.06326378927613538,0.08424624716294,0.023617406598027822
354,535.2818051551386,1084401.1418336793,0.8179064406590322,309,20119316.72930674,431.6952357280548,1051.8586056348206,0.4896348066180637,0.3366172027970926,0.0633411301592139,0.0787710770759712,0.0316357833496587
355,515.0968439036487,818724.2010400331,0.8988823623256683,309,22012338.75461664,443.8416239780502,1069.4070875836326,0.5165312176973457,0.3144756647114359,0.06085396572947398,0.09105237492180171,0.01708677693994274
356,645.2693279016304,958886.7960224255,0.9582971007007326,309,22579938.072650556,452.7538347343098,1135.0599065483423,0.5296460711238776,0.3046873480578375,0.05341189900649391,0.1053464742882027,0.006908207523588414
357,560.6514108868145,1024792.4056149493,0.5712738237536101,309,14065613.071675656,394.7003431922416,954.9279173556434,0.39585484240243984,0.4141119310080718,0.07019865141717478,0.03836906906603119,0.08146550610628223
358,603.2993633282756,1152145.276974651,0.7364152874353698,309,17423404.775449753,419.4715627445055,1023.8213841737205,0.461354074876624,0.3598348055756005,0.0663488960061796,0.06533422918363702,0.04712799435795892
359,580.5215795454423,945658.6605184216,0.6698640790579503,309,15908844.23911767,409.4888814878925,984.2596699511379,0.43803456675406205,0.3787951857894934,0.06996738690684763,0.05273676442340505,0.060466096126191936
360,571.9941047491961,988073.1759507193,0.7855990433798368,309,18742250.74730591,426.8491261361755,1030.7234764303967,0.4798721678864604,0.34440724336183365,0.06576850938658917,0.0722805210511324,0.03767155831398447
361,506.7957268924043,987434.145547482,0.8494950162834415,309,21105693.248051986,436.43352207171614,1058.5656254130438,0.5004017234251283,0.32773663909855805,0.06245099554230053,0.0835467400844044,0.02586390184960868
362,526.5762239837668,928609.9770893233,0.607330758072187,309,15154915.934959024,400.108883340028,960.7841141265634,0.41245510928290763,0.40008047071555786,0.07092452534405498,0.042934447813256234,0.07360544684422332
363,512.147388998487,1172239.120188478,0.8599032409162138,309,21588130.651196923,437.99475576663207,1078.376377714762,0.5019560766459419,0.32679488722915073,0.06021967076706586,0.08703990705281495,0.023989458305026676
364,628.0402587692762,943697.280284167,0.6854388804542839,309,15655610.047814708,411.8251016973426,989.6535443491613,0.4441284503895058,0.3737403986834112,0.06963999044236159,0.05520450197679258,0.05728665850792879
365,518.0623945753277,1136129.4849317279,0.8763652678787863,309,21898648.0952067,440.4640598110179,1084.488005017351,0.5071050101815966,0.32260600009928414,0.059435828370648446,0.08980126232844766,0.02105189902002325
366,684.2687672854395,975600.8311354957,0.6038909672026086,309,13145455.676525068,399.5929147095913,963.1255930068317,0.41058894013190783,0.4017045791180229,0.07055421324157743,0.04280616084292422,0.07434610666556765
367,521.9822297434309,818275.0936569574,0.5965218613730099,309,14807579.129780393,398.4875488351515,947.9558333744603,0.40875407566142313,0.4030187639867513,0.07193698011786569,0.04035089308312667,0.07593928715083326
368,527.5718136346169,1013159.3209658226,0.7093831967971751,309,17555822.256119147,415.41674914877626,1003.7007212779273,0.4525976815381845,0.3668458534023447,0.06837817280046223,0.0597098728106493,0.05246841944835934
369,538.8657972916208,894363.2061260352,0.5261108582756718,309,13166137.78106445,387.9258983705508,928.8328520522864,0.3757941072525044,0.43085406945377647,0.0706457693631036,0.03108627350704914,0.09161978042356644
370,683.3258387962384,1179815.9921191847,0.674548467628518,309,15001394.96645984,410.1915397734777,1002.7261308738233,0.43798012047295437,0.3791634027839586,0.06797393921375235,0.05537652006895367,0.05950601746038106
371,631.5871703664466,971580.8717586433,0.9104193105724854,309,21169576.919712994,445.5721662150729,1091.7611142039932,0.5180606843127847,0.313602544586941,0.05832742355086132,0.09493086595543314,0.015078481593979603
372,531.5875666469077,1198708.2106487984,0.6563741310349409,309,16544168.025246717,407.46538928444113,997.327810217837,0.43067528433421265,0.3852448361832134,0.06822933587657035,0.0526011466016639,0.06324939700433968
373,530.0941969182982,1092827.4773906034,0.6431096239540074,309,16131993.16890546,405.4757132223011,985.5226266251473,0.42609908562982507,0.3889177518603206,0.0692351338046256,0.04973475755087318,0.06601327115435549
374,522.4239434624956,913342.1095350012,0.6163387033096344,309,15383342.413782822,401.4600751256452,962.7777859693625,0.4164304824458139,0.3967360454353826,0.07100084488779221,0.04415776082549934,0.07167486640551199
375,654.0505573470534,1122105.5064865008,0.6559438512717445,309,14893202.4299782,407.40084731996166,992.1403661742163,0.4310585136024079,0.3848324442926989,0.06879278070806422,0.05197763231844312,0.06333862907838587
376,628.1959855497914,967358.7321987303,0.966495136066761,309,23171919.230548814,453.9835400392142,1148.031330223366,0.5311033308218798,0.30367882946014024,0.052096084003553804,0.10758661055304894,0.005535145161377141
377,597.2808035430348,927427.7199470387,0.9548840601733448,309,22997072.248202648,452.24187865520173,1127.5305490396333,0.5292495278058177,0.30489635011278565,0.05417429997003447,0.10419777401563744,0.007482048095724738
378,584.3025701155017,1003946.9688567789,0.8203816960814365,309,19451228.151589833,432.06652404141545,1046.5797862418783,0.4911442937535628,0.33525702275849756,0.06392794778034434,0.07849180365823125,0.031178932049364155
379,542.9893155226798,871870.9065322739,0.8768725558125514,309,21175908.82289845,440.5401530010826,1062.0663905192969,0.5097190353368092,0.3200213884546729,0.061868087554214746,0.08742958937872015,0.020961899275583062
380,565.9497444332936,830686.4377229884,0.6365812149949868,309,15173207.44106767,404.49645187844794,963.0444208133081,0.4256765633132413,0.3888924411749873,0.07158007443498243,0.04646736616845927,0.06738355490832981
381,506.6389903355857,809386.490065913,0.6772752378700672,309,16769339.932974122,410.60055530971005,975.3687927084733,0.4422780358231488,0.3750476380395573,0.0711462227991214,0.05257943206448674,0.05894867127368587
382,599.6372264978211,851055.6543987321,0.6271149094306225,309,14573913.74518161,403.07650604379336,961.4781750372324,0.4215391440881259,0.3923766296467721,0.07147940975431745,0.045222499820600615,0.06938231669018394
383,662.6236696695748,1051741.4004370093,0.6015909970045132,309,13475807.06790389,399.247919179877,967.7669782385661,0.40901009814094225,0.40312122139886797,0.06997771294012835,0.043048560611488255,0.07484240690857323
384,508.412830745763,991917.9570256853,0.6410240170855163,309,16214921.558277605,405.1628721920274,977.5586648520394,0.4260482408022305,0.3888257644416391,0.07006694601102627,0.0486087381010775,0.06645031064402662
385,614.2021263534683,1155589.863737699,0.814081061837779,309,19137265.781035013,431.12142890486683,1055.4732330536178,0.48781516359207616,0.33820559361470326,0.06295055090329475,0.07868532079471745,0.03234337109520832
386,693.734930036694,1196005.7094410239,0.5747092427888846,309,12635750.727752805,395.2156560475327,967.3860687993129,0.39623989808227533,0.4139746554024707,0.06905250646753902,0.04002559381091139,0.08070734623680348
387,505.90704730988574,1054555.913856224,0.8643036213429011,309,21603922.49154894,438.6548128306351,1071.5457899412545,0.5042502870945326,0.32475836034561334,0.060921480219599006,0.08686887670177389,0.023200995638481336
388,553.0060992838933,906464.4645519832,0.9687583822843386,309,24106697.25811474,454.3230269718509,1145.5744973070075,0.532055995742851,0.3028496214064041,0.05228582545940346,0.10765116674730564,0.0051573906440356915
389,592.6135419603347,916063.0302699709,0.7058997890821899,309,16527343.149367103,414.8942379915285,994.749841265989,0.45218249186305276,0.36703365315766573,0.06936817920263988,0.05825148645067143,0.0531641893259702
390,693.1543086588719,1006191.301729639,0.7629446850026922,309,16678716.23022285,423.45097237960374,1023.2393063940685,0.4719567767760965,0.3509124934695261,0.06656733307984164,0.06857707527140568,0.04198632140313027
391,634.5410045872626,1142878.945663867,0.7614838545298817,309,17597910.59151231,423.23184780868223,1032.8507003770017,0.47028765506220044,0.3524899073042645,0.06546493636482785,0.06949057120926311,0.042266930059444124
392,576.6005103907454,922528.2409097423,0.5788411910133568,309,13899116.562673636,395.8354482812035,950.1619356951879,0.4000301752671448,0.4104815409561197,0.07100641414739117,0.038683784816185424,0.07979808481315886
393,606.7208380103327,1094784.8405745463,0.8307209811156427,309,19558625.116495192,433.6174167965465,1058.3968728326834,0.49361987867791257,0.33340233757224097,0.06256657336587307,0.08113211336309938,0.02927909702087388
394,567.4843505571946,890589.969573963,0.8772430490851529,309,20917105.12460115,440.5957269919729,1064.0555376743928,0.5096268037183472,0.320135095551805,0.061643144431167154,0.08769876790060005,0.020896188398080558
395,596.2117515954949,828665.4865553477,0.9074206151401902,309,21273072.50437156,445.12236190022855,1075.8735911143567,0.5187386967701804,0.31275442473331255,0.06005664463749932,0.09285125600751501,0.015598977851492586
396,556.9526713124775,1061045.2534688087,0.9122174738476401,309,22311396.548155956,445.841890706346,1100.8674473615768,0.5177283156738874,0.31403675325230085,0.05736571652344933,0.09610234405509217,0.01476687049527015
397,507.1206710447743,1134005.4478381192,0.7459137242702716,309,18815110.4237579,420.89632826974076,1026.1846320861882,0.46488950117736394,0.35690466827727996,0.06614383225992651,0.0667860730758448,0.04527592520958478
